File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Brian_m49_BB2015	T	Internal	t		1912.584	1912.724	EIGHTIES	1912.405	1912.834	EY	1912.405	1912.584	IY	1912.724	1912.754	1.55	3.871		
Brian_m49_BB2015	T	End	g		1928.619	1928.659	NOT	1928.3	1928.659	AO	1928.489	1928.619	AH	1928.659	1928.719	2.265	1.766		
Brian_m49_BB2015	T	End	g		1930.112	1930.142	NOT	1929.952	1930.142	AA	1930.012	1930.112	AH	1930.142	1930.192	1.09	5.505		
Brian_m49_BB2015	T	End	d		1947.048	1947.098	PUT	1946.879	1947.098	UH	1946.989	1947.048	AH	1947.098	1947.138	2.247	4.005		
Brian_m49_BB2015	T	Internal	t		1971.014	1971.135	ATTACHED	1970.974	1971.335	AH	1970.974	1971.014	AE	1971.135	1971.234	1.22	6.557		
Brian_m49_BB2015	T	End	g		1973.83	1973.909	SEPARATE	1973.439	1973.909	AH	1973.77	1973.83	AO	1973.909	1973.939	1.719	5.817		
Brian_m49_BB2015	T	End	g		1974.53	1974.569	BUT	1974.419	1974.569	AH	1974.48	1974.53	IH	1974.569	1974.639	1.649	7.277		
Brian_m49_BB2015	T	End	d		1982.264	1982.304	OUT	1982.154	1982.304	AW	1982.154	1982.264	AH	1982.304	1982.354	1.5	6		
Brian_m49_BB2015	T	End	t		1985.798	1985.828	RIGHT	1985.718	1985.828	AY	1985.748	1985.798	AH	1985.828	1985.858	1.029	6.803		
Brian_m49_BB2015	T	End	t		1988.543	1988.573	AT	1988.504	1988.573	AE	1988.504	1988.543	AH	1988.573	1988.613	1.521	7.89		
Brian_m49_BB2015	T	Internal	t		1989.314	1989.384	PHOTOGRAPHS	1989.154	1989.663	OW	1989.204	1989.314	AH	1989.384	1989.413	1.456	4.121		
Brian_m49_BB2015	T	End	d		2027.105	2027.185	THAT	2027.016	2027.185	AH	2027.055	2027.105	EY	2027.185	2027.265	1.873	2.136		
Brian_m49_BB2015	T	Internal	t		2030.777	2030.897	ETERNITY	2030.217	2031.048	AH	2030.727	2030.777	IY	2030.897	2031.048	1.59	4.403		
Brian_m49_BB2015	T	End	g		2058.159	2058.189	NOT	2058.099	2058.189	AO	2058.129	2058.159	AY	2058.189	2058.219	0.83	8.434		
Brian_m49_BB2015	T	End	d		2067.207	2067.236	GOT	2067.107	2067.236	AA	2067.126	2067.207	AA	2067.236	2067.356	0.979	6.129		
Brian_m49_BB2015	T	End	g		2080.742	2080.771	FLIGHT	2080.511	2080.771	AY	2080.642	2080.742	OW	2080.771	2080.812	3.108	1.609		
Brian_m49_BB2015	T	Internal	t		2087.126	2087.256	ITALY	2087.076	2087.547	IH	2087.076	2087.126	AH	2087.256	2087.286	1.269	7.092		
Brian_m49_BB2015	T	Internal	t		2108.15	2108.301	ITALY	2108.121	2108.421	IH	2108.121	2108.15	AH	2108.301	2108.33	1.275	6.275		
Brian_m49_BB2015	T	End	d		2115.724	2115.774	BUT	2115.674	2115.774	AH	2115.694	2115.724	EH	2115.774	2115.844	1.736	4.608		
Brian_m49_BB2015	T	End	g		2185.475	2185.504	MIGHT	2185.304	2185.504	AY	2185.354	2185.475	AH	2185.504	2185.534	0.88	7.955		
Brian_m49_BB2015	T	End	d		2185.834	2185.874	GET	2185.744	2185.874	EH	2185.784	2185.834	AA	2185.874	2186.004	0.891	7.856		
Brian_m49_BB2015	T	End	?		2186.165	2186.195	IT	2186.124	2186.195	IH	2186.124	2186.165	AE	2186.195	2186.314	1.041	7.685		
Brian_m49_BB2015	T	End	g		2216.308	2216.388	AT	2216.258	2216.388	AH	2216.258	2216.308	AH	2216.388	2216.478	1.23	7.317		
Brian_m49_BB2015	T	End	g		2256.326	2256.356	GET	2256.276	2256.356	EH	2256.296	2256.326	AH	2256.356	2256.466	4.345	1.611		
Brian_m49_BB2015	T	End			2273.361	2273.401	GOT	2273.311	2273.401	AA	2273.331	2273.361	AH	2273.401	2273.431	1.969	4.063	wrong word in transcript	
Brian_m49_BB2015	T	End	d		2275.401	2275.43	GOT	2275.321	2275.43	AA	2275.371	2275.401	AH	2275.43	2275.461	0.901	6.659		
Brian_m49_BB2015	T	Internal	t		2287.084	2287.244	PRETTY	2286.924	2287.294	IH	2287.033	2287.084	IY	2287.244	2287.294	1.499	4.003		
Brian_m49_BB2015	T	End	f		2287.604	2287.673	IT	2287.573	2287.673	AH	2287.573	2287.604	IH	2287.673	2287.734	1.74	4.023		
Brian_m49_BB2015	T	End	g		2289.46	2289.49	GET	2289.381	2289.49	IH	2289.401	2289.46	AH	2289.49	2289.52	0.769	7.802		
Brian_m49_BB2015	T	End	f		2289.631	2289.66	LOT	2289.52	2289.66	AA	2289.58	2289.631	AH	2289.66	2289.69	0.819	9.768		
Brian_m49_BB2015	T	End	g		2293.419	2293.449	BUT	2293.278	2293.449	AH	2293.298	2293.419	AY	2293.449	2293.509	1.435	2.787		
Brian_m49_BB2015	T	Internal	g		2302.142	2302.172	MIGHT'VE	2302.062	2302.241	AY	2302.112	2302.142	IH	2302.172	2302.202	1.139	7.902		
Brian_m49_BB2015	T	End	g		2331.033	2331.062	OUT	2330.943	2331.062	AW	2330.943	2331.033	AO	2331.062	2331.092	0.949	7.376		
Brian_m49_BB2015	T	End	g		2371.85	2371.979	RIGHT	2371.75	2371.979	AY	2371.82	2371.85	OW	2371.979	2372.03	2.41	1.66		
Brian_m49_BB2015	T	End	t		2388.662	2388.691	ABOUT	2388.442	2388.691	AW	2388.532	2388.662	AH	2388.691	2388.722	1.24	7.258		
Brian_m49_BB2015	T	End	g		2388.722	2388.801	IT	2388.691	2388.801	AH	2388.691	2388.722	EH	2388.801	2388.832	1.27	7.874		
Brian_m49_BB2015	T	End	g		2413.731	2413.801	IT	2413.652	2413.801	IH	2413.652	2413.731	EH	2413.801	2413.831	1.64	7.317		
Brian_m49_BB2015	T	End	t		2453.367	2453.477	RIGHT	2453.248	2453.477	AY	2453.298	2453.367	AH	2453.477	2453.507	1.13	7.08		
Brian_m49_BB2015	T	End	g		2475.632	2475.662	MIGHT	2475.472	2475.662	AY	2475.542	2475.632	AH	2475.662	2475.692	2.997	1.668		
Brian_m49_BB2015	T	End	t		2476.741	2476.841	SET	2476.581	2476.841	EH	2476.682	2476.741	AO	2476.841	2477.011	2.606	2.302		
Brian_m49_BB2015	T	End	g		2510.297	2510.467	RIGHT	2510.137	2510.467	AY	2510.207	2510.297	OW	2510.467	2510.507	4.175	0.958		
Brian_m49_BB2015	T	End	t		2548.175	2548.314	THOUGHT	2548.005	2548.314	AO	2548.095	2548.175	AH	2548.314	2548.344	1.362	3.671		
Brian_m49_BB2015	T	End	g		2554.398	2554.457	POCKET	2553.957	2554.457	AH	2554.297	2554.398	AH	2554.457	2554.497	1.139	7.024		
Brian_m49_BB2015	T	End	f		2555.793	2555.874	LOT	2555.733	2555.874	AA	2555.763	2555.793	AH	2555.874	2555.924	1.345	5.204		
Brian_m49_BB2015	T	Internal	f		2576.113	2576.143	GETTING	2576.063	2576.223	IH	2576.083	2576.113	IH	2576.143	2576.183	3.789	2.111	g?	
Brian_m49_BB2015	T	End	f		2597.536	2597.586	BUT	2597.435	2597.586	AH	2597.505	2597.536	AY	2597.586	2597.635	1.231	6.499		
Brian_m49_BB2015	T	End	g		2604.188	2604.218	SET	2604.088	2604.218	EH	2604.158	2604.188	AH	2604.218	2604.249	1.269	5.516		
Brian_m49_BB2015	T	End	g		2610.308	2610.368	IT	2610.268	2610.368	AH	2610.268	2610.308	AH	2610.368	2610.398	1.189	5.887		
Brian_m49_BB2015	T	End	g		2641.873	2641.963	RIGHT	2641.623	2641.963	AY	2641.663	2641.873	OW	2641.963	2641.993	11.446	0.349		
Brian_m49_BB2015	T	End	t		2686.539	2686.599	WITHOUT	2686.339	2686.599	AW	2686.429	2686.539	AH	2686.599	2686.639	1.12	7.143		
Brian_m49_BB2015	T	End	f		2694.418	2694.458	GOT	2694.338	2694.458	AA	2694.368	2694.418	IH	2694.458	2694.488	0.649	12.327		
Brian_m49_BB2015	T	End	g		2694.488	2694.518	IT	2694.458	2694.518	IH	2694.458	2694.488	AH	2694.518	2694.548	1.099	8.189		
Brian_m49_BB2015	T	End	d		2697.823	2697.863	GOT	2697.723	2697.863	AA	2697.763	2697.823	IH	2697.863	2697.903	1.333	4.501		
Brian_m49_BB2015	T	End	f		2700.048	2700.077	BUT	2699.897	2700.077	AH	2700.017	2700.048	IH	2700.077	2700.127	1.1	7.273		
Brian_m49_BB2015	T	End	f		2700.537	2700.578	GOT	2700.407	2700.578	AA	2700.467	2700.537	IH	2700.578	2700.618	1.15	7.826		
Brian_m49_BB2015	T	End	g		2701.527	2701.568	IT	2701.438	2701.568	IH	2701.438	2701.527	AE	2701.568	2701.618	1.191	6.717		
Brian_m49_BB2015	T	End	f		2716.075	2716.105	LOT	2715.965	2716.105	AA	2716.045	2716.075	AH	2716.105	2716.135	0.46	10.87		
Brian_m49_BB2015	T	End	d		2723.162	2723.211	LOT	2722.891	2723.211	AA	2723.092	2723.162	AH	2723.211	2723.241	1.289	4.655		
Brian_m49_BB2015	T	Internal	t		2728.056	2728.146	EIGHTY	2727.886	2728.195	EY	2727.886	2728.056	IY	2728.146	2728.195	2.201	2.726		
Brian_m49_BB2015	T	Internal	t		2731.891	2732.001	ROUTER	2731.701	2732.031	UW	2731.791	2731.891	EH	2732.001	2732.031	1.256	4.777		
Brian_m49_BB2015	T	End	f		2736.435	2736.525	((AT))	2736.275	2736.525	AE	2736.275	2736.435	EY	2736.525	2736.625	1.118	2.683		
Brian_m49_BB2015	T	Internal	t		2736.625	2736.814	EIGHTY	2736.525	2737.014	EY	2736.525	2736.625	IY	2736.814	2737.014	1.207	3.314		
Brian_m49_BB2015	T	Internal	t		2737.495	2737.595	ROUTER	2737.334	2737.625	UW	2737.405	2737.495	EH	2737.595	2737.625	1.291	3.873		
Brian_m49_BB2015	T	End	f		2742.978	2743.008	LOT	2742.838	2743.008	AA	2742.908	2742.978	AH	2743.008	2743.038	0.829	7.238		
Brian_m49_BB2015	T	End	g		2747.421	2747.451	BUT	2747.261	2747.451	AH	2747.291	2747.421	AH	2747.451	2747.481	1.431	2.795		
Brian_m49_BB2015	T	End	f		2747.59	2747.621	LOT	2747.481	2747.621	AA	2747.521	2747.59	AH	2747.621	2747.89	0.859	6.985		
