File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Hermione_f34_BB2015	T	Internal	t		1642.155	1642.234	LITTLE	1642.045	1642.294	IH	1642.115	1642.155	AH	1642.234	1642.265	0.904	7.743		
Hermione_f34_BB2015	T	Internal	f		1647.3	1647.33	LITTLE	1647.22	1647.409	IH	1647.27	1647.3	AH	1647.33	1647.36	2.004	2.495		
Hermione_f34_BB2015	T	End	f		1650.879	1650.909	BIT	1650.789	1650.909	IH	1650.849	1650.879	AH	1650.909	1650.939	0.919	7.617		
Hermione_f34_BB2015	T	End	t		1653.296	1653.407	LET	1653.146	1653.407	EH	1653.226	1653.296	AH	1653.407	1653.436	1.45	5.517		
Hermione_f34_BB2015	T	Internal	t		1655.542	1655.691	AUTISTIC	1655.422	1656.031	AO	1655.422	1655.542	IH	1655.691	1655.751	1.516	5.937		
Hermione_f34_BB2015	T	End	f		1669.448	1669.489	IT	1669.389	1669.489	IH	1669.389	1669.448	IH	1669.489	1669.599	1.466	3.411		
Hermione_f34_BB2015	T	End	f		1682.128	1682.158	BUT	1681.998	1682.158	AH	1682.098	1682.128	AH	1682.158	1682.188	2.271	2.642		
Hermione_f34_BB2015	T	End	g		1682.967	1682.997	THAT	1682.887	1682.997	AH	1682.937	1682.967	IH	1682.997	1683.078	1.621	3.701		
Hermione_f34_BB2015	T	End	f		1709.868	1709.928	AT	1709.818	1709.928	AE	1709.818	1709.868	IH	1709.928	1710.007	0.957	4.18		
Hermione_f34_BB2015	T	End	g		1713.699	1713.729	THAT	1713.589	1713.729	AH	1713.669	1713.699	IH	1713.729	1713.759	1.479	4.733		
Hermione_f34_BB2015	T	End	g		1717.836	1717.866	IT	1717.806	1717.866	AH	1717.806	1717.836	AA	1717.866	1717.907	0.881	10.216		
Hermione_f34_BB2015	T	End	g		1720.437	1720.468	BUT	1720.348	1720.468	AH	1720.388	1720.437	IH	1720.468	1720.528	1.318	3.035		
Hermione_f34_BB2015	T	End	g		1743.282	1743.312	PETE	1743.091	1743.312	IY	1743.151	1743.282	OW	1743.312	1743.401	1.35	5.185		
Hermione_f34_BB2015	T	End	t		1771.23	1771.27	ABOUT	1770.99	1771.27	AW	1771.06	1771.23	AH	1771.27	1771.3	1.34	6.716		
Hermione_f34_BB2015	T	End	t		1771.3	1771.361	IT	1771.27	1771.361	AH	1771.27	1771.3	AE	1771.361	1771.51	1.747	4.579		
Hermione_f34_BB2015	T	End	f		1778.619	1778.649	BUT	1778.509	1778.649	AH	1778.589	1778.619	IH	1778.649	1778.699	1.538	3.251		
Hermione_f34_BB2015	T	End	g		1806.4	1806.44	BIT	1806.31	1806.44	IH	1806.36	1806.4	AH	1806.44	1806.48	1.736	3.456		
Hermione_f34_BB2015	T	Internal	t		1823.969	1824.059	STEREOTYPE	1823.619	1824.2	AH	1823.92	1823.969	AY	1824.059	1824.17	1.995	4.01		
Hermione_f34_BB2015	T	End	g		1827.36	1827.39	PUT	1827.281	1827.39	UH	1827.331	1827.36	AH	1827.39	1827.421	0.948	5.274		
Hermione_f34_BB2015	T	End	g		1828.593	1828.623	PUT	1828.523	1828.623	UH	1828.563	1828.593	AH	1828.623	1828.653	0.962	7.277		
Hermione_f34_BB2015	T	End	g		1866.991	1867.021	SCOTT	1866.761	1867.021	AA	1866.931	1866.991	AH	1867.021	1867.051	1.636	2.445		
Hermione_f34_BB2015	T	End	f		1873.044	1873.094	IT	1873.015	1873.094	AH	1873.015	1873.044	IH	1873.094	1873.175	1.025	5.854		
Hermione_f34_BB2015	T	End	g		1924.701	1924.751	LOT	1924.42	1924.751	AA	1924.531	1924.701	AH	1924.751	1924.791	0.68	7.353		
Hermione_f34_BB2015	T	End	f		1940.013	1940.042	THAT	1939.892	1940.042	AH	1939.973	1940.013	IH	1940.042	1940.122	2.285	3.939		
