File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
VanessaB_f45_BB2015	T	End	d		1303.887	1303.927	BUT	1303.787	1303.927	AH	1303.857	1303.887	IH	1303.927	1303.967	1.621	4.318		
VanessaB_f45_BB2015	T	End	g		1308.187	1308.217	GOT	1308.027	1308.217	AA	1308.157	1308.187	IH	1308.217	1308.276	1.372	2.187		
VanessaB_f45_BB2015	T	End	g		1315.016	1315.046	BROUGHT	1314.906	1315.046	AO	1314.987	1315.016	AO	1315.046	1315.166	1.351	6.662		
VanessaB_f45_BB2015	T	End	d		1316.337	1316.367	PUT	1316.217	1316.367	UH	1316.297	1316.337	AH	1316.367	1316.447	1.03	8.738		
VanessaB_f45_BB2015	T	End	g		1316.447	1316.507	IT	1316.367	1316.507	AH	1316.367	1316.447	IH	1316.507	1316.617	1.06	7.547		
VanessaB_f45_BB2015	T	End	t		1320.274	1320.424	((SET))	1320.074	1320.424	EH	1320.194	1320.274	AH	1320.424	1320.484	0.969	7.224		
VanessaB_f45_BB2015	T	Internal	t	m	682.705	682.875	HOTEL	682.506	683.106	OW	682.536	682.705	EH	682.875	683.065	1.49	4.027		
VanessaB_f45_BB2015	T	End	d		1333.966	1334.006	PUT	1333.866	1334.006	UH	1333.926	1333.966	AH	1334.006	1334.036	1.391	5.032		
VanessaB_f45_BB2015	T	End	g		1334.036	1334.086	IT	1334.006	1334.086	AH	1334.006	1334.036	AA	1334.086	1334.266	1.2	5.833		
VanessaB_f45_BB2015	T	End	g		1348.829	1348.859	IT	1348.799	1348.859	IH	1348.799	1348.829	AH	1348.859	1348.889	1.639	4.271		
VanessaB_f45_BB2015	T	End	g		1355.945	1355.985	IT	1355.905	1355.985	IH	1355.905	1355.945	AH	1355.985	1356.025	1.15	6.087		
VanessaB_f45_BB2015	T	End	g		1364.464	1364.494	GET	1364.293	1364.494	EH	1364.363	1364.464	IH	1364.494	1364.534	1.511	4.633		
VanessaB_f45_BB2015	T	End	g		1365.784	1365.814	GET	1365.673	1365.814	EH	1365.724	1365.784	IH	1365.814	1365.844	1.09	5.505		
VanessaB_f45_BB2015	T	End	g		1367.166	1367.196	GET	1367.086	1367.196	IH	1367.125	1367.166	AH	1367.196	1367.246	1.588	3.778		
VanessaB_f45_BB2015	T	End	d		1369.825	1370.225	GOT	1369.575	1370.225	AA	1369.675	1369.825	AH	1370.225	1370.265	3.081	2.597		
VanessaB_f45_BB2015	T	End	d		1378.223	1378.294	PUT	1378.093	1378.294	UH	1378.193	1378.223	IH	1378.294	1378.353	0.811	8.631		
VanessaB_f45_BB2015	T	End	g		1378.353	1378.383	IT	1378.294	1378.383	IH	1378.294	1378.353	AA	1378.383	1378.574	0.911	7.684		
VanessaB_f45_BB2015	T	End	d		1378.824	1378.854	PUT	1378.704	1378.854	UH	1378.794	1378.824	AH	1378.854	1378.884	0.919	7.617		
VanessaB_f45_BB2015	T	End	g		1378.884	1378.914	IT	1378.854	1378.914	AH	1378.854	1378.884	AA	1378.914	1378.974	0.861	8.13		
VanessaB_f45_BB2015	T	End	g		1381.695	1381.725	OUT	1381.574	1381.725	AW	1381.574	1381.695	AH	1381.725	1381.755	1.071	6.536		
VanessaB_f45_BB2015	T	End	d		1397.921	1397.951	GOT	1397.842	1397.951	AA	1397.881	1397.921	AH	1397.951	1397.981	1.66	6.024		
VanessaB_f45_BB2015	T	End	d		1419.685	1419.715	GOT	1419.585	1419.715	AA	1419.655	1419.685	AH	1419.715	1419.755	1.222	4.91		
VanessaB_f45_BB2015	T	End	g		1427.341	1427.412	IT	1427.311	1427.412	AH	1427.311	1427.341	AE	1427.412	1427.832	1.671	4.189		
VanessaB_f45_BB2015	T	End	t		1431.197	1431.447	BUT	1431.027	1431.447	AH	1431.108	1431.197	AH	1431.447	1431.678	2.598	2.309		
VanessaB_f45_BB2015	T	End	d		1433.504	1433.535	GOT	1433.425	1433.535	AA	1433.465	1433.504	AH	1433.535	1433.594	0.817	4.896		
VanessaB_f45_BB2015	T	End	g		1435.845	1435.875	QUITE	1435.565	1435.875	AY	1435.685	1435.845	AH	1435.875	1435.905	1.499	4.67		
VanessaB_f45_BB2015	T	End	t		1442.031	1442.31	BUT	1441.891	1442.31	AH	1441.941	1442.031	AH	1442.31	1442.62	3.412	0.586		
VanessaB_f45_BB2015	T	End	g		1443.691	1443.722	WHAT	1443.602	1443.722	AH	1443.661	1443.691	EH	1443.722	1443.752	1.732	2.887		
VanessaB_f45_BB2015	T	End	g		1455.87	1455.901	NOT	1455.781	1455.901	AA	1455.82	1455.87	AH	1455.901	1455.931	1.579	4.433		
