File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
TrudyC_f80_BB2015	T	End	f		1170.266	1170.295	BUT	1170.186	1170.295	AH	1170.206	1170.266	AY	1170.295	1170.415	1.66	3.012		
TrudyC_f80_BB2015	T	End	f		1203.237	1203.278	BUT	1203.137	1203.278	AH	1203.188	1203.237	AY	1203.278	1203.387	1.298	3.082		
TrudyC_f80_BB2015	T	End	t		1225.64	1225.789	BUT	1225.28	1225.789	AH	1225.33	1225.64	AH	1225.789	1225.979	3.069	0.978		
TrudyC_f80_BB2015	T	End	f		1380.861	1380.921	BUT	1380.761	1380.921	AH	1380.811	1380.861	AY	1380.921	1381.021	1.37	5.109		
TrudyC_f80_BB2015	T	End	g		1425.336	1425.387	BUT	1425.217	1425.387	AH	1425.257	1425.336	EH	1425.387	1425.447	1.879	5.322		
TrudyC_f80_BB2015	T	End	t		1520.414	1520.635	BUT	1520.145	1520.635	AH	1520.194	1520.414	AH	1520.635	1520.915	2.13	1.878		
TrudyC_f80_BB2015	T	End	f		1536.851	1536.881	BUT	1536.771	1536.881	AH	1536.821	1536.851	EH	1536.881	1536.96	1.153	5.204		
TrudyC_f80_BB2015	T	End	f		1657.668	1657.718	BUT	1657.558	1657.718	AH	1657.628	1657.668	AY	1657.718	1657.758	1.196	4.181		
TrudyC_f80_BB2015	T	End	f		1669.137	1669.187	BUT	1669.007	1669.187	AH	1669.097	1669.137	IH	1669.187	1669.287	1.691	2.957		
TrudyC_f80_BB2015	T	End	f		1684.254	1684.304	BUT	1684.153	1684.304	AH	1684.194	1684.254	AY	1684.304	1684.414	1.03	2.913		
TrudyC_f80_BB2015	T	End	t		1892.251	1892.322	BUT	1892.172	1892.322	AH	1892.212	1892.251	AY	1892.322	1892.352	2.471	5.261		
TrudyC_f80_BB2015	T	End	t		1894.996	1895.115	BUT	1894.716	1895.115	AH	1894.756	1894.996	AH	1895.115	1895.375	1.434	2.092		
TrudyC_f80_BB2015	T	End	t		1937.65	1937.87	BUT	1937.421	1937.87	AH	1937.47	1937.65	AH	1937.87	1938.02	2.13	2.347		
TrudyC_f80_BB2015	T	End	g		2231.32	2231.429	BUT	2231.169	2231.429	AH	2231.21	2231.32	AY	2231.429	2231.549	1.17	3.419		
TrudyC_f80_BB2015	T	End	f		2358.718	2358.768	BUT	2358.648	2358.768	AH	2358.668	2358.718	AY	2358.768	2358.958	1.84	4.891		
TrudyC_f80_BB2015	T	End	f		2509.152	2509.192	BUT	2509.061	2509.192	AH	2509.112	2509.152	IH	2509.192	2509.292	0.961	4.162		
TrudyC_f80_BB2015	T	End	f		2989.651	2989.701	BUT	2989.601	2989.701	AH	2989.621	2989.651	AH	2989.701	2989.751	1.693	2.953		
TrudyC_f80_BB2015	T	End	t		1858.904	1859.054	CAUGHT	1858.584	1859.054	AO	1858.734	1858.904	AH	1859.054	1859.094	2.07	2.899		
TrudyC_f80_BB2015	T	End	t		575.879	576.029	CUT	575.73	576.029	AH	575.85	575.879	AW	576.029	576.299	1.152	3.472		
TrudyC_f80_BB2015	T	End	t		910.09	910.24	CUT	909.95	910.24	AH	910.05	910.09	AE	910.24	910.36	1.86	3.226		
TrudyC_f80_BB2015	T	End	t		2343.035	2343.166	DECORATE	2342.475	2343.166	EY	2342.775	2343.035	AO	2343.166	2343.366	2.87	3.484		
TrudyC_f80_BB2015	T	End	t		2118.198	2118.357	DELIGHT	2117.747	2118.357	AY	2117.997	2118.198	AY	2118.357	2118.408	2.391	4.182		
TrudyC_f80_BB2015	T	End	g		207.614	207.644	FURTHERGATE	206.863	207.644	AY	207.303	207.614	AY	207.644	207.723	2.337	3.423		
TrudyC_f80_BB2015	T	End	t		1355.179	1355.329	FURTHERGATE	1354.579	1355.329	AY	1355.038	1355.179	EH	1355.329	1355.489	2.451	5.304		
TrudyC_f80_BB2015	T	End	g		1025.528	1025.558	GET	1025.388	1025.558	EH	1025.417	1025.528	EH	1025.558	1025.588	1.51	7.285		
TrudyC_f80_BB2015	T	End	d		1338.142	1338.171	GET	1338.022	1338.171	EH	1338.042	1338.142	EH	1338.171	1338.232	1.83	4.918		
TrudyC_f80_BB2015	T	End	g		236.742	236.832	GOT	236.572	236.832	AA	236.612	236.742	IH	236.832	236.912	3.16	1.899		
TrudyC_f80_BB2015	T	End	g		510.725	510.755	GOT	510.575	510.755	AA	510.596	510.725	AH	510.755	510.795	1.59	5.66		
TrudyC_f80_BB2015	T	End	g		514.824	514.863	GOT	514.624	514.863	AA	514.704	514.824	AH	514.863	514.924	1.461	4.791		
TrudyC_f80_BB2015	T	End	g		808.931	808.971	GOT	808.711	808.971	AA	808.751	808.931	AA	808.971	809.091	1.771	3.953		
TrudyC_f80_BB2015	T	End	g		1251.614	1251.644	GOT	1251.463	1251.644	AA	1251.523	1251.614	AH	1251.644	1251.683	1.86	3.226		
TrudyC_f80_BB2015	T	End	g		1880.261	1880.301	GOT	1880.031	1880.301	AA	1880.091	1880.261	AO	1880.301	1880.361	1.591	6.285		
TrudyC_f80_BB2015	T	End	t		2231.739	2231.769	GOT	2231.549	2231.769	AA	2231.609	2231.739	AO	2231.769	2231.869	1.439	6.254		
TrudyC_f80_BB2015	T	End	f		2554.788	2554.818	GOT	2554.638	2554.818	AA	2554.658	2554.788	AH	2554.818	2554.847	1.753	2.282		
TrudyC_f80_BB2015	T	End	t		2682.096	2682.155	GOT	2681.795	2682.155	AA	2681.855	2682.096	AH	2682.155	2682.216	1.377	4.357		
TrudyC_f80_BB2015	T	End	t		193.258	193.418	IT	193.228	193.418	AH	193.228	193.258	IH	193.418	193.488	1.471	2.719		
TrudyC_f80_BB2015	T	End	t		204.368	204.478	IT	204.309	204.478	AH	204.309	204.368	AW	204.478	204.728	1.941	3.091		
TrudyC_f80_BB2015	T	End	f		591.644	591.703	IT	591.604	591.703	AH	591.604	591.644	AA	591.703	591.774	1.931	4.661		
TrudyC_f80_BB2015	T	End	g		663.156	663.206	IT	663.057	663.206	AH	663.057	663.156	AH	663.206	663.287	1.621	4.318		
TrudyC_f80_BB2015	T	End	f		1114.409	1114.478	IT	1114.359	1114.478	AH	1114.359	1114.409	AH	1114.478	1114.529	1.47	5.442		
TrudyC_f80_BB2015	T	End	t		1315.638	1315.698	IT	1315.598	1315.698	AH	1315.598	1315.638	AO	1315.698	1315.727	1.157	5.186		
TrudyC_f80_BB2015	T	End	g		1372.985	1373.014	IT	1372.904	1373.014	IH	1372.904	1372.985	AE	1373.014	1373.175	1.721	5.811		
TrudyC_f80_BB2015	T	End	g		1633.83	1633.86	IT	1633.71	1633.86	IH	1633.71	1633.83	IH	1633.86	1633.99	1.2	4.167		
TrudyC_f80_BB2015	T	End	t		2248.141	2248.3	IT	2248.091	2248.3	AH	2248.091	2248.141	AH	2248.3	2248.49	1.35	2.963		
TrudyC_f80_BB2015	T	End	t		278.097	278.207	LOT	277.966	278.207	AA	278.046	278.097	AH	278.207	278.247	1.511	4.633		
TrudyC_f80_BB2015	T	End			309.62	309.78	LOT	309.47	309.78	AA	309.57	309.62	AH	309.78	309.95	1.639	3.051		
TrudyC_f80_BB2015	T	End	t		371.407	371.537	LOT	371.287	371.537	AA	371.347	371.407	AH	371.537	371.577	1.87	3.743		
TrudyC_f80_BB2015	T	End	t		385.007	385.168	LOT	384.878	385.168	AA	384.947	385.007	AH	385.168	385.247	2.231	3.586		
TrudyC_f80_BB2015	T	End	t		445.139	445.299	LOT	444.988	445.299	AA	445.079	445.139	AH	445.299	445.339	1.77	4.52		
TrudyC_f80_BB2015	T	End	t		1379.26	1379.38	LOT	1379.11	1379.38	AA	1379.191	1379.26	AH	1379.38	1379.421	1.051	6.66		
TrudyC_f80_BB2015	T	End	t		1506.224	1506.334	LOT	1506.104	1506.334	AA	1506.164	1506.224	AH	1506.334	1506.374	1.239	5.65		
TrudyC_f80_BB2015	T	End	t		1626.469	1626.609	LOT	1626.209	1626.609	AA	1626.239	1626.469	AH	1626.609	1626.639	1.139	5.268		
TrudyC_f80_BB2015	T	End	t		2315.757	2315.947	LOT	2315.206	2315.947	AA	2315.657	2315.757	AH	2315.947	2316.047	2.061	2.426		
TrudyC_f80_BB2015	T	End	t		2446.755	2446.894	LOT	2446.615	2446.894	AA	2446.705	2446.755	AH	2446.894	2446.945	1.27	4.724		
TrudyC_f80_BB2015	T	End	t		2479.137	2479.286	LOT	2479.046	2479.286	AA	2479.086	2479.137	AH	2479.286	2479.316	1.581	4.428		
TrudyC_f80_BB2015	T	End	t		2663.435	2663.605	LOT	2663.225	2663.605	AA	2663.374	2663.435	AH	2663.605	2663.655	2.49	3.614		
